DeviceName,DeviceId,SoftwareName,SoftwareVendor,OSPlatform,OSVersion,VulnerabilitySeverityLevel,IsExploitAvailable,RecommendedSecurityUpdate,CVEs,DeviceId1,LatestTimestamp,LastSeenDate,TimeSeen
21093w10n.sa.internal,9acf714640b35a4daaadbb833adf0988b5a382d1,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",9acf714640b35a4daaadbb833adf0988b5a382d1,2023-11-12T20:43:27.1729125Z,12/11/2023,20:43:27
syd-jirasql-t2.sa.internal,96bf6d5d559564ef4527e73527ea116c3baee538,odbc,microsoft,WindowsServer2019,10.0.17763.4974,Medium,0,,{'CVE-2023-36728': 'Medium'},96bf6d5d559564ef4527e73527ea116c3baee538,2023-11-12T22:07:23.5807577Z,12/11/2023,22:07:23
syd-jirasql-t2.sa.internal,96bf6d5d559564ef4527e73527ea116c3baee538,oledb,microsoft,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-23375': 'High', 'CVE-2023-32028': 'High', 'CVE-2023-36417': 'High', 'CVE-2023-28304': 'High'}",96bf6d5d559564ef4527e73527ea116c3baee538,2023-11-12T22:07:23.5807577Z,12/11/2023,22:07:23
syd-jirasql-t2.sa.internal,96bf6d5d559564ef4527e73527ea116c3baee538,odbc,microsoft,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-36420': 'High', 'CVE-2023-29356': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-23375': 'High', 'CVE-2023-32027': 'High', 'CVE-2023-32026': 'High', 'CVE-2023-36785': 'High', 'CVE-2023-32025': 'High', 'CVE-2023-28304': 'High', 'CVE-2023-36730': 'High'}",96bf6d5d559564ef4527e73527ea116c3baee538,2023-11-12T22:07:23.5807577Z,12/11/2023,22:07:23
22090w10n.sa.internal,07b6f3723e5bf9702a1fb1675516255b6e973d0f,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},07b6f3723e5bf9702a1fb1675516255b6e973d0f,2023-11-12T21:09:20.667461Z,12/11/2023,21:09:20
22090w10n.sa.internal,07b6f3723e5bf9702a1fb1675516255b6e973d0f,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",07b6f3723e5bf9702a1fb1675516255b6e973d0f,2023-11-12T21:09:20.667461Z,12/11/2023,21:09:20
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,jdk,oracle,WindowsServer2019,10.0.17763.4974,Critical,0,,{'CVE-2019-2699': 'Critical'},8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,jre,oracle,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2021-35560': 'High', 'CVE-2023-21930': 'High', 'CVE-2021-3517': 'High', 'CVE-2022-34169': 'High', 'CVE-2022-21476': 'High'}",8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,7-zip,7-zip,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2023-40481': 'High', 'CVE-2023-31102': 'High'}",8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,notepad++,notepad_plus_plus,WindowsServer2019,10.0.17763.4974,High,0,,{'CVE-2023-40031': 'High'},8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,commons_text,apache,WindowsServer2019,10.0.17763.4974,Critical,0,,{'CVE-2022-42889': 'Critical'},8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,jdk,oracle,WindowsServer2019,10.0.17763.4974,High,1,,"{'CVE-2019-2697': 'High', 'CVE-2019-2698': 'High'}",8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,jre,oracle,WindowsServer2019,10.0.17763.4974,Medium,0,,"{'CVE-2022-21628': 'Medium', 'CVE-2023-22081': 'Medium', 'CVE-2021-35565': 'Medium', 'CVE-2022-21305': 'Medium', 'CVE-2023-22043': 'Medium', 'CVE-2023-21954': 'Medium', 'CVE-2022-21282': 'Medium', 'CVE-2021-3522': 'Medium', 'CVE-2022-21291': 'Medium', 'CVE-2021-35561': 'Medium', 'CVE-2023-21939': 'Medium', 'CVE-2022-21496': 'Medium', 'CVE-2021-35550': 'Medium', 'CVE-2022-21360': 'Medium', 'CVE-2022-21296': 'Medium', 'CVE-2021-35559': 'Medium', 'CVE-2021-35564': 'Medium', 'CVE-2022-21271': 'Medium', 'CVE-2022-21299': 'Medium', 'CVE-2022-21293': 'Medium', 'CVE-2022-21626': 'Medium', 'CVE-2022-21294': 'Medium', 'CVE-2021-35586': 'Medium', 'CVE-2022-21349': 'Medium', 'CVE-2021-35556': 'Medium', 'CVE-2022-21365': 'Medium', 'CVE-2022-21540': 'Medium', 'CVE-2022-21541': 'Medium', 'CVE-2023-21967': 'Medium', 'CVE-2022-21426': 'Medium', 'CVE-2023-22067': 'Medium', 'CVE-2022-21434': 'Medium', 'CVE-2021-35578': 'Medium', 'CVE-2022-21341': 'Medium', 'CVE-2023-21830': 'Medium', 'CVE-2022-21340': 'Medium', 'CVE-2021-35567': 'Medium'}",8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,jdk,oracle,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2020-2803': 'High', 'CVE-2020-14583': 'High', 'CVE-2021-2388': 'High', 'CVE-2021-35560': 'High', 'CVE-2020-14664': 'High', 'CVE-2019-13117': 'High', 'CVE-2023-21930': 'High', 'CVE-2020-2805': 'High', 'CVE-2021-3517': 'High', 'CVE-2020-14593': 'High', 'CVE-2019-2602': 'High', 'CVE-2022-34169': 'High', 'CVE-2020-2604': 'High', 'CVE-2022-21476': 'High'}",8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,notepad++,notepad_plus_plus,WindowsServer2019,10.0.17763.4974,Medium,0,,"{'CVE-2023-40166': 'Medium', 'CVE-2022-31902': 'Medium', 'CVE-2023-40164': 'Medium', 'CVE-2022-31901': 'Medium', 'CVE-2023-40036': 'Medium'}",8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,jre,oracle,WindowsServer2019,10.0.17763.4974,Low,0,,"{'CVE-2023-22049': 'Low', 'CVE-2023-21968': 'Low', 'CVE-2022-21443': 'Low', 'CVE-2021-35603': 'Low', 'CVE-2023-22045': 'Low', 'CVE-2023-21843': 'Low', 'CVE-2021-35588': 'Low', 'CVE-2023-21938': 'Low', 'CVE-2023-21937': 'Low', 'CVE-2022-21619': 'Low', 'CVE-2022-21624': 'Low', 'CVE-2022-21248': 'Low'}",8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,jdk,oracle,WindowsServer2019,10.0.17763.4974,Low,0,,"{'CVE-2023-22049': 'Low', 'CVE-2020-14779': 'Low', 'CVE-2019-2842': 'Low', 'CVE-2023-21968': 'Low', 'CVE-2019-2992': 'Low', 'CVE-2019-2981': 'Low', 'CVE-2020-14578': 'Low', 'CVE-2019-2978': 'Low', 'CVE-2022-21443': 'Low', 'CVE-2020-2756': 'Low', 'CVE-2021-35603': 'Low', 'CVE-2019-2988': 'Low', 'CVE-2019-2933': 'Low', 'CVE-2020-14798': 'Low', 'CVE-2020-14581': 'Low', 'CVE-2020-2757': 'Low', 'CVE-2019-2983': 'Low', 'CVE-2020-2773': 'Low', 'CVE-2020-14796': 'Low', 'CVE-2023-22045': 'Low', 'CVE-2020-2654': 'Low', 'CVE-2021-2341': 'Low', 'CVE-2023-21843': 'Low', 'CVE-2020-14797': 'Low', 'CVE-2019-7317': 'Low', 'CVE-2020-14782': 'Low', 'CVE-2019-2945': 'Low', 'CVE-2020-2754': 'Low', 'CVE-2019-2962': 'Low', 'CVE-2020-2659': 'Low', 'CVE-2020-2590': 'Low', 'CVE-2020-14781': 'Low', 'CVE-2019-2964': 'Low', 'CVE-2021-35588': 'Low', 'CVE-2019-2766': 'Low', 'CVE-2020-2583': 'Low', 'CVE-2019-2894': 'Low', 'CVE-2023-21938': 'Low', 'CVE-2023-21937': 'Low', 'CVE-2019-2786': 'Low', 'CVE-2019-2973': 'Low', 'CVE-2022-21619': 'Low', 'CVE-2022-21624': 'Low', 'CVE-2020-14579': 'Low', 'CVE-2020-2755': 'Low', 'CVE-2020-14577': 'Low', 'CVE-2022-21248': 'Low', 'CVE-2022-39399': 'Low'}",8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
syd-jiraapp-2.sa.internal,8223d4299491eb1962fc60b5182e08bad345586b,jdk,oracle,WindowsServer2019,10.0.17763.4974,Medium,0,,"{'CVE-2019-2684': 'Medium', 'CVE-2022-21628': 'Medium', 'CVE-2021-2369': 'Medium', 'CVE-2019-2996': 'Medium', 'CVE-2020-14792': 'Medium', 'CVE-2023-22081': 'Medium', 'CVE-2021-35565': 'Medium', 'CVE-2020-14556': 'Medium', 'CVE-2019-2999': 'Medium', 'CVE-2019-2745': 'Medium', 'CVE-2022-21305': 'Medium', 'CVE-2023-22043': 'Medium', 'CVE-2023-21954': 'Medium', 'CVE-2020-2800': 'Medium', 'CVE-2022-21282': 'Medium', 'CVE-2021-3522': 'Medium', 'CVE-2019-2816': 'Medium', 'CVE-2022-21291': 'Medium', 'CVE-2021-35561': 'Medium', 'CVE-2019-2958': 'Medium', 'CVE-2023-21939': 'Medium', 'CVE-2020-14621': 'Medium', 'CVE-2019-2949': 'Medium', 'CVE-2019-16168': 'Medium', 'CVE-2019-2989': 'Medium', 'CVE-2021-2163': 'Medium', 'CVE-2022-21496': 'Medium', 'CVE-2020-2601': 'Medium', 'CVE-2021-35550': 'Medium', 'CVE-2022-21360': 'Medium', 'CVE-2022-21296': 'Medium', 'CVE-2021-35559': 'Medium', 'CVE-2020-2593': 'Medium', 'CVE-2021-35564': 'Medium', 'CVE-2023-21835': 'Medium', 'CVE-2019-18197': 'Medium', 'CVE-2020-2585': 'Medium', 'CVE-2022-21271': 'Medium', 'CVE-2019-13118': 'Medium', 'CVE-2022-21299': 'Medium', 'CVE-2019-2762': 'Medium', 'CVE-2022-21293': 'Medium', 'CVE-2022-21626': 'Medium', 'CVE-2022-21294': 'Medium', 'CVE-2021-35586': 'Medium', 'CVE-2022-21349': 'Medium', 'CVE-2019-2769': 'Medium', 'CVE-2021-35556': 'Medium', 'CVE-2022-21365': 'Medium', 'CVE-2020-14803': 'Medium', 'CVE-2022-21540': 'Medium', 'CVE-2020-2781': 'Medium', 'CVE-2022-21541': 'Medium', 'CVE-2023-21967': 'Medium', 'CVE-2022-21426': 'Medium', 'CVE-2023-22067': 'Medium', 'CVE-2019-2975': 'Medium', 'CVE-2019-11068': 'Medium', 'CVE-2020-2830': 'Medium', 'CVE-2022-21434': 'Medium', 'CVE-2022-21618': 'Medium', 'CVE-2021-35578': 'Medium', 'CVE-2022-21341': 'Medium', 'CVE-2023-21830': 'Medium', 'CVE-2022-21340': 'Medium', 'CVE-2021-2161': 'Medium', 'CVE-2021-35567': 'Medium'}",8223d4299491eb1962fc60b5182e08bad345586b,2023-11-12T22:16:48.0890258Z,12/11/2023,22:16:48
19110w10n.sa.internal,74512203adcd7fe194817aba3bde8e6fcd5d0bdc,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},74512203adcd7fe194817aba3bde8e6fcd5d0bdc,2023-11-12T21:24:34.3243434Z,12/11/2023,21:24:34
19110w10n.sa.internal,74512203adcd7fe194817aba3bde8e6fcd5d0bdc,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",74512203adcd7fe194817aba3bde8e6fcd5d0bdc,2023-11-12T21:24:34.3243434Z,12/11/2023,21:24:34
19324w10n.sa.internal,fcdc59d62b05a77c7d764e59c2b85effcdcbf260,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},fcdc59d62b05a77c7d764e59c2b85effcdcbf260,2023-11-12T22:07:57.3401554Z,12/11/2023,22:07:57
19324w10n.sa.internal,fcdc59d62b05a77c7d764e59c2b85effcdcbf260,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",fcdc59d62b05a77c7d764e59c2b85effcdcbf260,2023-11-12T22:07:57.3401554Z,12/11/2023,22:07:57
datac-ssisdbpr01w.sa.internal,93993086734c9d8344cf27f0d99616907da876a9,7-zip,7-zip,WindowsServer2016,10.0.14393.6343,High,0,,"{'CVE-2023-40481': 'High', 'CVE-2023-31102': 'High'}",93993086734c9d8344cf27f0d99616907da876a9,2023-11-12T22:30:12.6626073Z,12/11/2023,22:30:12
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,7-zip,7-zip,WindowsServer2019,10.0.17763.4974,High,1,,{'CVE-2022-29072': 'High'},1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,sql_server_2019,microsoft,WindowsServer2019,10.0.17763.4974,High,0,August 2023 Security Updates,{'CVE-2023-38169': 'High'},1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,sql_server_2019,microsoft,WindowsServer2019,10.0.17763.4974,Medium,0,October 2023 Security Updates,{'CVE-2023-36728': 'Medium'},1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,odbc,microsoft,WindowsServer2019,10.0.17763.4974,Medium,0,,{'CVE-2023-36728': 'Medium'},1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,sql_server_2019,microsoft,WindowsServer2019,10.0.17763.4974,High,0,January 2021 Security Updates,{'CVE-2021-1636': 'High'},1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,sql_server_2019,microsoft,WindowsServer2019,10.0.17763.4974,High,0,April 2023 Security Updates,{'CVE-2023-23384': 'High'},1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,sql_server_2019,microsoft,WindowsServer2019,10.0.17763.4974,High,0,June 2022 Security Updates,{'CVE-2022-29143': 'High'},1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,sql_server_2019,microsoft,WindowsServer2019,10.0.17763.4974,High,0,October 2023 Security Updates,"{'CVE-2023-36420': 'High', 'CVE-2023-36417': 'High', 'CVE-2023-36785': 'High', 'CVE-2023-36730': 'High'}",1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,odbc,microsoft,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-36420': 'High', 'CVE-2023-29356': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-23375': 'High', 'CVE-2023-32027': 'High', 'CVE-2023-32026': 'High', 'CVE-2023-36785': 'High', 'CVE-2023-32025': 'High', 'CVE-2023-28304': 'High', 'CVE-2023-36730': 'High'}",1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,oledb,microsoft,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-23375': 'High', 'CVE-2023-32028': 'High', 'CVE-2023-36417': 'High', 'CVE-2023-28304': 'High'}",1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,7-zip,7-zip,WindowsServer2019,10.0.17763.4974,High,0,,"{'CVE-2023-40481': 'High', 'CVE-2023-31102': 'High'}",1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
syd-calumo-01,1070f7deeeec13641f07bea1fe1c2803f1f4ec88,sql_server_2019,microsoft,WindowsServer2019,10.0.17763.4974,High,0,February 2023 Security Updates,"{'CVE-2023-21704': 'High', 'CVE-2023-21705': 'High', 'CVE-2023-21713': 'High', 'CVE-2023-21528': 'High', 'CVE-2023-21718': 'High'}",1070f7deeeec13641f07bea1fe1c2803f1f4ec88,2023-11-12T22:31:49.3920175Z,12/11/2023,22:31:49
datac-ping-1.sadc.external,9796cf1425b36fb53d6a6c06ac11fe6597142672,log4j,apache,WindowsServer2012R2,6.3.9600.21620,Critical,1,,"{'CVE-2021-45046': 'Critical', 'CVE-2021-44228': 'Critical'}",9796cf1425b36fb53d6a6c06ac11fe6597142672,2023-11-12T22:30:08.6047149Z,12/11/2023,22:30:08
datac-ping-1.sadc.external,9796cf1425b36fb53d6a6c06ac11fe6597142672,jre,oracle,WindowsServer2012R2,6.3.9600.21620,Low,1,,{'CVE-2016-2183': 'Low'},9796cf1425b36fb53d6a6c06ac11fe6597142672,2023-11-12T22:30:08.6047149Z,12/11/2023,22:30:08
datac-ping-1.sadc.external,9796cf1425b36fb53d6a6c06ac11fe6597142672,jre,oracle,WindowsServer2012R2,6.3.9600.21620,Medium,1,,{'CVE-2017-10355': 'Medium'},9796cf1425b36fb53d6a6c06ac11fe6597142672,2023-11-12T22:30:08.6047149Z,12/11/2023,22:30:08
datac-ping-1.sadc.external,9796cf1425b36fb53d6a6c06ac11fe6597142672,jre,oracle,WindowsServer2012R2,6.3.9600.21620,High,1,,"{'CVE-2019-2697': 'High', 'CVE-2019-2698': 'High', 'CVE-2017-10309': 'High'}",9796cf1425b36fb53d6a6c06ac11fe6597142672,2023-11-12T22:30:08.6047149Z,12/11/2023,22:30:08
datac-ping-1.sadc.external,9796cf1425b36fb53d6a6c06ac11fe6597142672,jre,oracle,WindowsServer2012R2,6.3.9600.21620,Critical,1,,{'CVE-2017-3241': 'Critical'},9796cf1425b36fb53d6a6c06ac11fe6597142672,2023-11-12T22:30:08.6047149Z,12/11/2023,22:30:08
datac-ping-1.sadc.external,9796cf1425b36fb53d6a6c06ac11fe6597142672,jre,oracle,WindowsServer2012R2,6.3.9600.21620,Critical,0,,"{'CVE-2016-5582': 'Critical', 'CVE-2017-3272': 'Critical', 'CVE-2017-10346': 'Critical', 'CVE-2017-10090': 'Critical', 'CVE-2018-3183': 'Critical', 'CVE-2018-2938': 'Critical', 'CVE-2016-5556': 'Critical', 'CVE-2017-10086': 'Critical', 'CVE-2016-5568': 'Critical', 'CVE-2017-10089': 'Critical', 'CVE-2017-10096': 'Critical', 'CVE-2017-10110': 'Critical', 'CVE-2017-10102': 'Critical', 'CVE-2017-10285': 'Critical', 'CVE-2017-10107': 'Critical', 'CVE-2017-10111': 'Critical', 'CVE-2019-2699': 'Critical', 'CVE-2017-3289': 'Critical', 'CVE-2017-10101': 'Critical', 'CVE-2017-10087': 'Critical'}",9796cf1425b36fb53d6a6c06ac11fe6597142672,2023-11-12T22:30:08.6047149Z,12/11/2023,22:30:08
datac-ping-1.sadc.external,9796cf1425b36fb53d6a6c06ac11fe6597142672,jre,oracle,WindowsServer2012R2,6.3.9600.21620,High,0,,"{'CVE-2018-3209': 'High', 'CVE-2020-2803': 'High', 'CVE-2017-3514': 'High', 'CVE-2016-5573': 'High', 'CVE-2020-14583': 'High', 'CVE-2021-2388': 'High', 'CVE-2018-2964': 'High', 'CVE-2018-2941': 'High', 'CVE-2018-2811': 'High', 'CVE-2018-2627': 'High', 'CVE-2017-10388': 'High', 'CVE-2017-10116': 'High', 'CVE-2018-2639': 'High', 'CVE-2017-10176': 'High', 'CVE-2018-2942': 'High', 'CVE-2021-35560': 'High', 'CVE-2018-2783': 'High', 'CVE-2020-14664': 'High', 'CVE-2019-13117': 'High', 'CVE-2017-10114': 'High', 'CVE-2018-2814': 'High', 'CVE-2018-3149': 'High', 'CVE-2017-3253': 'High', 'CVE-2018-2633': 'High', 'CVE-2017-10078': 'High', 'CVE-2023-21930': 'High', 'CVE-2020-2805': 'High', 'CVE-2017-3512': 'High', 'CVE-2021-3517': 'High', 'CVE-2018-2638': 'High', 'CVE-2018-3169': 'High', 'CVE-2016-5546': 'High', 'CVE-2020-14593': 'High', 'CVE-2017-3260': 'High', 'CVE-2017-10067': 'High', 'CVE-2017-10115': 'High', 'CVE-2017-3511': 'High', 'CVE-2019-2602': 'High', 'CVE-2017-10074': 'High', 'CVE-2022-34169': 'High', 'CVE-2017-10125': 'High', 'CVE-2018-2794': 'High', 'CVE-2018-2637': 'High', 'CVE-2017-10118': 'High', 'CVE-2020-2604': 'High', 'CVE-2022-21476': 'High'}",9796cf1425b36fb53d6a6c06ac11fe6597142672,2023-11-12T22:30:08.6047149Z,12/11/2023,22:30:08
datac-ping-1.sadc.external,9796cf1425b36fb53d6a6c06ac11fe6597142672,jre,oracle,WindowsServer2012R2,6.3.9600.21620,Low,0,,"{'CVE-2023-22049': 'Low', 'CVE-2018-11212': 'Low', 'CVE-2017-3544': 'Low', 'CVE-2020-14779': 'Low', 'CVE-2019-2842': 'Low', 'CVE-2023-21968': 'Low', 'CVE-2019-2992': 'Low', 'CVE-2019-2981': 'Low', 'CVE-2019-2422': 'Low', 'CVE-2020-14578': 'Low', 'CVE-2019-2978': 'Low', 'CVE-2019-2426': 'Low', 'CVE-2022-21443': 'Low', 'CVE-2017-3259': 'Low', 'CVE-2020-2756': 'Low', 'CVE-2017-10345': 'Low', 'CVE-2018-2579': 'Low', 'CVE-2021-35603': 'Low', 'CVE-2019-2988': 'Low', 'CVE-2019-2933': 'Low', 'CVE-2020-14798': 'Low', 'CVE-2017-3533': 'Low', 'CVE-2018-3136': 'Low', 'CVE-2020-14581': 'Low', 'CVE-2020-2757': 'Low', 'CVE-2019-2983': 'Low', 'CVE-2018-2790': 'Low', 'CVE-2020-2773': 'Low', 'CVE-2020-14796': 'Low', 'CVE-2023-22045': 'Low', 'CVE-2020-2654': 'Low', 'CVE-2021-2341': 'Low', 'CVE-2023-21843': 'Low', 'CVE-2020-14797': 'Low', 'CVE-2019-7317': 'Low', 'CVE-2017-3539': 'Low', 'CVE-2020-14782': 'Low', 'CVE-2019-2945': 'Low', 'CVE-2020-2754': 'Low', 'CVE-2016-8328': 'Low', 'CVE-2019-2962': 'Low', 'CVE-2020-2659': 'Low', 'CVE-2020-2590': 'Low', 'CVE-2016-5542': 'Low', 'CVE-2020-14781': 'Low', 'CVE-2019-2964': 'Low', 'CVE-2021-35588': 'Low', 'CVE-2018-2952': 'Low', 'CVE-2019-2766': 'Low', 'CVE-2016-9841': 'Low', 'CVE-2020-2583': 'Low', 'CVE-2019-2894': 'Low', 'CVE-2019-2449': 'Low', 'CVE-2018-3139': 'Low', 'CVE-2023-21938': 'Low', 'CVE-2023-21937': 'Low', 'CVE-2019-2786': 'Low', 'CVE-2019-2973': 'Low', 'CVE-2022-21619': 'Low', 'CVE-2022-21624': 'Low', 'CVE-2020-14579': 'Low', 'CVE-2020-2755': 'Low', 'CVE-2017-10193': 'Low', 'CVE-2020-14577': 'Low', 'CVE-2022-21248': 'Low'}",9796cf1425b36fb53d6a6c06ac11fe6597142672,2023-11-12T22:30:08.6047149Z,12/11/2023,22:30:08
